Phase,Task_intention,Social_strategy,SSML,Sentence_text
Problem11,check_right_side,NONE,NONE,What's on the right side?
Problem11,check_right_side,SD,NONE,What's on the right side? I feel like these can be tricky.
Problem11,check_right_side,PR,NONE,What's on the right side? You're doing great!
Problem11,elicit_step1,NONE,NONE,So what do you think you should do first?
Problem11,elicit_step1,SD,NONE,So what do you think you should do first? Sometimes I don't know how to start these kind of problems.
Problem11,elicit_step1,VSN,NONE,So... are you going to start it any time soon?
Problem11,elicit_step1,ID,NONE,I guess you should try telling me what you think you should do first.
Problem11,elicit_step1,PR,NONE,So what do you think you should do first? You look like you know what you're doing.
Problem11,elicit_step1,RSE,NONE,So what do you think you should do first? This is pretty similar to something we've done before.
Problem11,elicit_step2,NONE,NONE,So what do you think you should do next?
Problem11,elicit_step2,SD,NONE,So what do you think you should do next? Sometimes I don't know how to start these kind of problems.
Problem11,elicit_step2,VSN,NONE,So... are you going to keep going any time soon?
Problem11,elicit_step2,ID,NONE,I guess you should try telling me what you think you should do next.
Problem11,elicit_step2,PR,NONE,So what do you think you should do next .You look like you know what you're doing.
Problem11,elicit_step2,RSE,NONE,So what do you think you should do next. This is pretty similar to something we've done before.
Problem11,elicit_step3,NONE,NONE,So what do you think you should do next?
Problem11,elicit_step3,SD,NONE,So what do you think you should do next? Sometimes I don't know how to start these kind of problems.
Problem11,elicit_step3,VSN,NONE,So... are you going to keep going any time soon?
Problem11,elicit_step3,ID,NONE,I guess you should try telling me what you think you should do next.
Problem11,elicit_step3,PR,NONE,So what do you think you should do next .You look like you know what you're doing.
Problem11,elicit_step3,RSE,NONE,So what do you think you should do next. This is pretty similar to something we've done before.
Problem11,positive_feedback,NONE,NONE,Yep that's right.
Problem11,positive_feedback,SD,NONE,Correct! I'm such a good teacher.
Problem11,positive_feedback,VSN,NONE,"Yup, that's it. Finally!"
Problem11,positive_feedback,QE,NONE,Yep that's right. Do you feel good about it?
Problem11,positive_feedback,ID,NONE,"Yeah, I think that's right."
Problem11,positive_feedback,PR,NONE,"Yup, that's it. Great job!"
Problem11,negative_feedback,NONE,NONE,"Nope, that's not it."
Problem11,negative_feedback,SD,NONE,"Nope, that's not quite right. Don't worry, I think these are hard too."
Problem11,negative_feedback,VSN,NONE,"Nope, that's not it. Come on, this one should be easy."
Problem11,negative_feedback,QE,NONE,"Nope, that's not quite right. You feel ok trying that again?"
Problem11,negative_feedback,ID,NONE,"I'm not sure, but I don't think that's right."
Problem11,negative_feedback,PR,NONE,"Nope, that's not quite right. But you're doing great!"
Problem11,ask_for_detail,NONE,NONE,What do you mean?
Problem11,ask_for_detail,SD,NONE,What do you mean? Sometimes I have trouble understanding humans.
Problem11,ask_for_detail,VSN,NONE,"Uh, what?"
Problem11,ask_for_detail,ID,NONE,"Sorry, what do you mean?"
Problem11,ask_for_detail,PR,NONE,What do you mean? You might be moving too fast for me.
Problem11,ask_for_detail,RSE,NONE,"You usually make a lot of sense, but I didn't quite understand that."
Problem11,problem11_step1_hint,NONE,NONE,Try adding something to both sides.
Problem11,problem11_step1_hint,SD,NONE,I usually add something to both sides on these kind of problems.
Problem11,problem11_step1_hint,VSN,NONE,"Oh you need a hint, huh? Add something to both sides."
Problem11,problem11_step1_hint,QE,NONE,Try adding something here. Do you know what it is?
Problem11,problem11_step1_hint,ID,NONE,"I'm not really sure, but I think you should add something to both sides?"
Problem11,problem11_step1_hint,PR,NONE,Try adding something. You'll figure it out!
Problem11,problem11_step1_hint,RSE,NONE,Try adding something. Remember that from last time?
Problem11,problem11_step2_hint,NONE,NONE,Try subtracting something from both sides.
Problem11,problem11_step2_hint,SD,NONE,I usually subtract something from both sides on these kind of problems.
Problem11,problem11_step2_hint,VSN,NONE,"Oh you need a hint, huh? subtract something from both sides."
Problem11,problem11_step2_hint,QE,NONE,Try subtracting something here. Do you know what it is?
Problem11,problem11_step2_hint,ID,NONE,"I'm not really sure, but I think you should subtract something from both sides?"
Problem11,problem11_step2_hint,PR,NONE,Try subtracting something. You'll figure it out!
Problem11,problem11_step2_hint,RSE,NONE,Try subtracting something. Remember that from last time?
Problem11,problem11_step3_hint,NONE,NONE,Try dividing both sides by something.
Problem11,problem11_step3_hint,SD,NONE,I usually divide both sides by something on these kind of problems.
Problem11,problem11_step3_hint,VSN,NONE,"Oh you need a hint, huh? Divide something from both sides."
Problem11,problem11_step3_hint,QE,NONE,Try dividing both sides by something here. Do you know what it is?
Problem11,problem11_step3_hint,ID,NONE,"I'm not really sure, but I think you should divide something from both sides?"
Problem11,problem11_step3_hint,PR,NONE,Try dividing both sides by something. You'll figure it out!
Problem11,problem11_step3_hint,RSE,NONE,Try dividing both sides by something. Remember that from last time?
Problem11,check_for_understanding,NONE,NONE,Does that make sense?
Problem11,check_for_understanding,SD,NONE,Make sense? I'm not the best at explaining sometimes.
Problem11,check_for_understanding,VSN,NONE,You got that?
Problem11,check_for_understanding,QE,NONE,Do you understand what I mean?
Problem11,check_for_understanding,ID,NONE,"Actually, did that make any sense?"
Problem11,check_for_understanding,PR,NONE,Does that make sense? You seem like you understand a lot of this.
Problem11,problem11_step1_provide_step,NONE,NONE,Add x to both sides.
Problem11,problem11_step1_provide_step,SD,NONE,"Oh, I know I'm not the best at explaining things sometimes. You should add x to both sides."
Problem11,problem11_step1_provide_step,VSN,NONE,"Uh, obviously you add x to both sides."
Problem11,problem11_step1_provide_step,QE,NONE,Add x to both sides. Did that help?
Problem11,problem11_step1_provide_step,ID,NONE,What if you just add x to both sides?
Problem11,problem11_step1_provide_step,PR,NONE,Add x to both sides. You're doing great so far!
Problem11,problem11_step1_provide_explanation,NONE,NONE,You want to get constants on one side and variables on the other.
Problem11,problem11_step1_provide_explanation,SD,NONE,You want to get constants on one side and variables on the other. I hope I'm explaining this ok.
Problem11,problem11_step1_provide_explanation,VSN,NONE,"You want to get constants on one side and variables on the other. Come on, you should be getting this one!"
Problem11,problem11_step1_provide_explanation,QE,NONE,You want to get constants on one side and variables on the other. Have you seen this kind of problem before?
Problem11,problem11_step1_provide_explanation,ID,NONE,I think you just want to get constants on one side and variables on the other.
Problem11,problem11_step1_provide_explanation,PR,NONE,You want to get constants on one side and variables on the other. You've got this!
Problem11,problem11_step2_provide_step,NONE,NONE,Subtract thirteen from both sides.
Problem11,problem11_step2_provide_step,SD,NONE,"Oh, I know I'm not the best at explaining things sometimes. You should subtract thirteen from both sides."
Problem11,problem11_step2_provide_step,VSN,NONE,"Uh, obviously you subtract thirteen from both sides."
Problem11,problem11_step2_provide_step,QE,NONE,Subtract thirteen from both sides. Did that help?
Problem11,problem11_step2_provide_step,ID,NONE,What if you just subtract thirteen from both sides?
Problem11,problem11_step2_provide_step,PR,NONE,Subtract thirteen from both sides. You're doing great so far!
Problem11,problem11_step2_provide_explanation,NONE,NONE,You want to get constants on one side and variables on the other.
Problem11,problem11_step2_provide_explanation,SD,NONE,You want to get constants on one side and variables on the other. I hope I'm explaining this ok.
Problem11,problem11_step2_provide_explanation,VSN,NONE,"You want to get constants on one side and variables on the other. Come on, you should be getting this one!"
Problem11,problem11_step2_provide_explanation,QE,NONE,You want to get constants on one side and variables on the other. Have you seen this kind of problem before?
Problem11,problem11_step2_provide_explanation,ID,NONE,I think you just want to get constants on one side and variables on the other.
Problem11,problem11_step2_provide_explanation,PR,NONE,You want to get constants on one side and variables on the other. You've got this!
Problem11,problem11_step3_provide_step,NONE,NONE,Divide both sides by two.
Problem11,problem11_step3_provide_step,SD,NONE,"Oh, I know I'm not the best at explaining things sometimes. You should divide both sides by two."
Problem11,problem11_step3_provide_step,VSN,NONE,"Uh, obviously you divide both sides by two."
Problem11,problem11_step3_provide_step,QE,NONE,Divide both sides by two. Did that help?
Problem11,problem11_step3_provide_step,ID,NONE,What if you just divide both sides by two?
Problem11,problem11_step3_provide_step,PR,NONE,Divide both sides by two. You're doing great so far!
Problem11,problem11_step3_provide_explanation,NONE,NONE,You want to get the x by itself.
Problem11,problem11_step3_provide_explanation,SD,NONE,You want to get the x by itself. I hope I'm explaining this ok.
Problem11,problem11_step3_provide_explanation,VSN,NONE,"You want to get the x by itself. Come on, you should be getting this one!"
Problem11,problem11_step3_provide_explanation,QE,NONE,You want to get the x by itself. Have you seen this kind of problem before?
Problem11,problem11_step3_provide_explanation,ID,NONE,I guess you just want to get the x by itself.
Problem11,problem11_step3_provide_explanation,PR,NONE,You want to get the x by itself. You've got this!
Problem11,elicit_reasoning,NONE,NONE,So why did you do it that way?
Problem11,elicit_reasoning,SD,NONE,So why did you do it that way? Sometimes I have a tough time explaining my thinking.
Problem11,elicit_reasoning,VSN,NONE,So why did you do it that way? Or did you just guess the answer.
Problem11,elicit_reasoning,ID,NONE,"So why did you do it that way? I think I got it, but I'm not sure."
Problem11,elicit_reasoning,PR,NONE,So why did you do it that way? I'm sure you know what you're doing.
Problem11,problem11_provide_answer,NONE,NONE,x would be two.
Problem11,problem11_provide_answer,SD,NONE,x would be two. I'm not sure I did such a good job explaining that one.
Problem11,problem11_provide_answer,VSN,NONE,"x would be two. If anyone asks, I'm a great teacher."
Problem11,problem11_provide_answer,QE,NONE,x would be two. Do you understand why?
